geography,label,geo_level
27980,"Kahului-Wailuku-Lahaina, HI, Metropolitan Statistical Area",B
28020,"Kalamazoo-Portage, MI, Metropolitan Statistical Area",B
28060,"Kalispell, MT, Micropolitan Statistical Area",B
28100,"Kankakee, IL, Metropolitan Statistical Area",B
28140,"Kansas City, MO-KS, Metropolitan Statistical Area",B
28180,"Kapaa, HI, Micropolitan Statistical Area",B
28260,"Kearney, NE, Micropolitan Statistical Area",B
28300,"Keene, NH, Micropolitan Statistical Area",B
28340,"Kendallville, IN, Micropolitan Statistical Area",B
28380,"Kennett, MO, Micropolitan Statistical Area",B
28420,"Kennewick-Richland, WA, Metropolitan Statistical Area",B
28500,"Kerrville, TX, Micropolitan Statistical Area",B
28540,"Ketchikan, AK, Micropolitan Statistical Area",B
28580,"Key West, FL, Micropolitan Statistical Area",B
28620,"Kill Devil Hills, NC, Micropolitan Statistical Area",B
28660,"Killeen-Temple, TX, Metropolitan Statistical Area",B
28700,"Kingsport-Bristol-Bristol, TN-VA, Metropolitan Statistical Area",B
28740,"Kingston, NY, Metropolitan Statistical Area",B
28780,"Kingsville, TX, Micropolitan Statistical Area",B
28820,"Kinston, NC, Micropolitan Statistical Area",B
28860,"Kirksville, MO, Micropolitan Statistical Area",B
28900,"Klamath Falls, OR, Micropolitan Statistical Area",B
28940,"Knoxville, TN, Metropolitan Statistical Area",B
29020,"Kokomo, IN, Metropolitan Statistical Area",B
29060,"Laconia, NH, Micropolitan Statistical Area",B
29100,"La Crosse-Onalaska, WI-MN, Metropolitan Statistical Area",B
29180,"Lafayette, LA, Metropolitan Statistical Area",B
29200,"Lafayette-West Lafayette, IN, Metropolitan Statistical Area",B
29260,"La Grande, OR, Micropolitan Statistical Area",B
29300,"LaGrange, GA, Micropolitan Statistical Area",B
29340,"Lake Charles, LA, Metropolitan Statistical Area",B
29380,"Lake City, FL, Micropolitan Statistical Area",B
29420,"Lake Havasu City-Kingman, AZ, Metropolitan Statistical Area",B
29460,"Lakeland-Winter Haven, FL, Metropolitan Statistical Area",B
29500,"Lamesa, TX, Micropolitan Statistical Area",B
29540,"Lancaster, PA, Metropolitan Statistical Area",B
29620,"Lansing-East Lansing, MI, Metropolitan Statistical Area",B
29660,"Laramie, WY, Micropolitan Statistical Area",B
29700,"Laredo, TX, Metropolitan Statistical Area",B
29740,"Las Cruces, NM, Metropolitan Statistical Area",B
29780,"Las Vegas, NM, Micropolitan Statistical Area",B
29820,"Las Vegas-Henderson-Paradise, NV, Metropolitan Statistical Area",B
29860,"Laurel, MS, Micropolitan Statistical Area",B
29900,"Laurinburg, NC, Micropolitan Statistical Area",B
29940,"Lawrence, KS, Metropolitan Statistical Area",B
29980,"Lawrenceburg, TN, Micropolitan Statistical Area",B
30020,"Lawton, OK, Metropolitan Statistical Area",B
30060,"Lebanon, MO, Micropolitan Statistical Area",B
30140,"Lebanon, PA, Metropolitan Statistical Area",B
30220,"Levelland, TX, Micropolitan Statistical Area",B
30260,"Lewisburg, PA, Micropolitan Statistical Area",B
